,endTime,artistName,trackName,msPlayed,UniqueID,InLibrary,album,track_uri
208,2022-05-26 08:16,Red Velvet,"Eyes Locked, Hands Locked",250969,"Red Velvet:Eyes Locked, Hands Locked",1,‘The ReVe Festival’ Finale,5vdqSjUj9JZsAHdr02Vygk
209,2022-05-26 08:17,Red Velvet,LP,103540,Red Velvet:LP,1,‘The ReVe Festival’ Finale,7gs7h249FMYC3U02BimoD6
210,2022-05-26 08:18,Red Velvet,Stupid Cupid,0,Red Velvet:Stupid Cupid,0,,
211,2022-05-26 08:18,Red Velvet,처음인가요 First Time,4727,Red Velvet:처음인가요 First Time,0,,
212,2022-05-26 08:18,Red Velvet,행복 (Happiness),406,Red Velvet:행복 (Happiness),1,The 1st Single '행복(Happiness)',7N2nLFpfpkqJdpXIF0BVtM
213,2022-05-26 08:18,Red Velvet,About Love,0,Red Velvet:About Love,0,,
214,2022-05-26 08:18,Red Velvet,Ice Cream Cake,0,Red Velvet:Ice Cream Cake,1,The 1st Mini Album ‘Ice Cream Cake’,2oLLOxkJWJj9BbrsTc4Xql
215,2022-05-26 08:18,Red Velvet,Rookie,0,Red Velvet:Rookie,1,Rookie - The 4th Mini Album,5ubfQzhabDSLYyohz2ozaN
216,2022-05-26 08:18,Red Velvet,Bad Boy - Slom Remix,0,Red Velvet:Bad Boy - Slom Remix,0,,
217,2022-05-26 08:18,Red Velvet,Bing Bing,1146,Red Velvet:Bing Bing,0,,
218,2022-05-26 08:30,Red Velvet,Feel My Rhythm,97840,Red Velvet:Feel My Rhythm,0,,
219,2022-05-26 14:37,Shawn Mendes,It'll Be Okay,91000,Shawn Mendes:It'll Be Okay,1,It'll Be Okay,2KnLkZ3z7PO3kgVGHGqDpD
220,2022-05-26 19:32,Conan Gray,Yours,205009,Conan Gray:Yours,1,Yours,7BpqydHSxMviDR0DNTne6J
221,2022-05-27 06:31,SEVENTEEN,Shadow,212718,SEVENTEEN:Shadow,0,,
222,2022-05-27 09:35,SEVENTEEN,DON QUIXOTE,0,SEVENTEEN:DON QUIXOTE,0,,
223,2022-05-27 09:48,SEVENTEEN,HOT,152920,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
224,2022-05-27 10:18,SEVENTEEN,HOT,151318,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
225,2022-05-27 10:46,SEVENTEEN,Shadow,110078,SEVENTEEN:Shadow,0,,
226,2022-05-27 13:08,SEVENTEEN,'bout you,53078,SEVENTEEN:'bout you,0,,
227,2022-05-27 13:12,SEVENTEEN,Shadow,212718,SEVENTEEN:Shadow,0,,
228,2022-05-27 13:15,SEVENTEEN,'bout you,162470,SEVENTEEN:'bout you,0,,
229,2022-05-27 13:19,SEVENTEEN,HOT,197625,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
230,2022-05-27 13:23,SEVENTEEN,Ash,201711,SEVENTEEN:Ash,0,,
231,2022-05-27 13:42,SEVENTEEN,IF you leave me,65267,SEVENTEEN:IF you leave me,0,,
232,2022-05-27 18:27,ONE OK ROCK,Wherever you are,295600,ONE OK ROCK:Wherever you are,1,Niche Syndrome,0YAMQSmHk6BSUGTYpaoqTJ
233,2022-05-27 18:41,ONE OK ROCK,20 years old,107140,ONE OK ROCK:20 years old,0,,
234,2022-05-27 18:42,Albert Posis,Serendipity,25540,Albert Posis:Serendipity,0,,
235,2022-05-27 20:31,Shontelle,Impossible,203260,Shontelle:Impossible,0,,
236,2022-05-27 20:31,SEVENTEEN,Domino,11190,SEVENTEEN:Domino,0,,
237,2022-05-27 20:35,SEVENTEEN,Darl+ing,176560,SEVENTEEN:Darl+ing,1,Darl+ing,6vo0dV9t7PCQZKsLFwVwZ5
238,2022-05-27 20:38,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
239,2022-05-27 20:42,SEVENTEEN,March,196186,SEVENTEEN:March,0,,
240,2022-05-27 20:45,SEVENTEEN,Ash,201653,SEVENTEEN:Ash,0,,
241,2022-05-27 20:49,SEVENTEEN,IF you leave me,212506,SEVENTEEN:IF you leave me,0,,
242,2022-05-27 20:59,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
243,2022-05-27 21:02,SEVENTEEN,DON QUIXOTE,14427,SEVENTEEN:DON QUIXOTE,0,,
244,2022-05-28 07:41,SEVENTEEN,DON QUIXOTE,158180,SEVENTEEN:DON QUIXOTE,0,,
245,2022-05-28 07:49,SEVENTEEN,'bout you,162426,SEVENTEEN:'bout you,0,,
246,2022-05-28 07:50,SEVENTEEN,Darl+ing,60,SEVENTEEN:Darl+ing,1,Darl+ing,6vo0dV9t7PCQZKsLFwVwZ5
247,2022-05-28 09:19,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
248,2022-05-28 09:22,SEVENTEEN,March,196186,SEVENTEEN:March,0,,
249,2022-05-28 09:26,SEVENTEEN,Ash,201653,SEVENTEEN:Ash,0,,
250,2022-05-28 09:30,SEVENTEEN,IF you leave me,212506,SEVENTEEN:IF you leave me,0,,
251,2022-05-28 09:34,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
252,2022-05-28 09:37,SEVENTEEN,DON QUIXOTE,172360,SEVENTEEN:DON QUIXOTE,0,,
253,2022-05-28 09:40,SEVENTEEN,'bout you,162426,SEVENTEEN:'bout you,0,,
254,2022-05-28 14:49,SEVENTEEN,HOT,720,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
255,2022-05-28 14:49,SEVENTEEN,IF you leave me,360,SEVENTEEN:IF you leave me,0,,
256,2022-05-28 14:49,SEVENTEEN,Darl+ing,1860,SEVENTEEN:Darl+ing,1,Darl+ing,6vo0dV9t7PCQZKsLFwVwZ5
257,2022-05-28 14:49,SEVENTEEN,Ash,430,SEVENTEEN:Ash,0,,
258,2022-05-28 14:49,SEVENTEEN,March,590,SEVENTEEN:March,0,,
259,2022-05-28 14:53,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
260,2022-05-28 14:57,SEVENTEEN,DON QUIXOTE,172360,SEVENTEEN:DON QUIXOTE,0,,
261,2022-05-28 15:00,SEVENTEEN,'bout you,162426,SEVENTEEN:'bout you,0,,
262,2022-05-28 15:01,SEVENTEEN,Darl+ing,1050,SEVENTEEN:Darl+ing,1,Darl+ing,6vo0dV9t7PCQZKsLFwVwZ5
263,2022-05-28 15:01,SEVENTEEN,Domino,84316,SEVENTEEN:Domino,0,,
264,2022-05-28 15:04,SEVENTEEN,Darl+ing,176546,SEVENTEEN:Darl+ing,1,Darl+ing,6vo0dV9t7PCQZKsLFwVwZ5
265,2022-05-28 15:06,SEVENTEEN,Intro. New World,51669,SEVENTEEN:Intro. New World,0,,
266,2022-05-28 15:09,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
267,2022-05-28 15:13,SEVENTEEN,Domino,214893,SEVENTEEN:Domino,0,,
268,2022-05-28 15:16,SEVENTEEN,HOME;RUN,184426,SEVENTEEN:HOME;RUN,1,; [Semicolon],2iW0q5jJJT5HKlIs25AAgv
269,2022-05-28 15:17,relax bass hunter,Safe In This Place,98000,relax bass hunter:Safe In This Place,0,,
270,2022-05-28 15:21,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
271,2022-05-28 15:24,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
272,2022-05-28 15:27,SEVENTEEN,Left & Right,201773,SEVENTEEN:Left & Right,1,Heng:garæ,5QGooKayQPVZMUDc8Qt3Dm
273,2022-05-28 15:27,SEVENTEEN,Left & Right,201773,SEVENTEEN:Left & Right,1,Heng:garæ,66orj0qtDgnU6DlmllAxbq
274,2022-05-28 15:30,Mike Oliver,Crystals,105526,Mike Oliver:Crystals,0,,
275,2022-05-28 15:33,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
276,2022-05-28 15:37,SEVENTEEN,Domino,214893,SEVENTEEN:Domino,0,,
277,2022-05-28 15:40,SEVENTEEN,Fear,175213,SEVENTEEN:Fear,0,,
278,2022-05-28 15:43,Yoga at the Disco,The Careforce,136666,Yoga at the Disco:The Careforce,0,,
279,2022-05-28 15:46,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
280,2022-05-28 15:50,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
281,2022-05-28 15:53,SEVENTEEN,HIT,203493,SEVENTEEN:HIT,1,An Ode,0uIw1c0E2nyFWWwEVzhl30
282,2022-05-28 15:56,Le Phant,Dirty Clouds,124500,Le Phant:Dirty Clouds,0,,
283,2022-05-28 15:59,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
284,2022-05-28 16:03,SEVENTEEN,Domino,214893,SEVENTEEN:Domino,0,,
285,2022-05-28 16:06,SEVENTEEN,24H,188986,SEVENTEEN:24H,1,24H,3gAR6cBifLqbW8kOrMqZPr
286,2022-05-28 16:08,Same as Different,Out For a Walk,109090,Same as Different:Out For a Walk,0,,
287,2022-05-28 16:11,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
288,2022-05-28 16:15,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
289,2022-05-28 16:18,SEVENTEEN,舞い落ちる花びら(Fallin' Flower),212333,SEVENTEEN:舞い落ちる花びら(Fallin' Flower),1,舞い落ちる花びら (Fallin' Flower),6MC0anRfGPzSWrvybgsY7O
290,2022-05-28 16:21,Sima Jones,Miss lavii,102400,Sima Jones:Miss lavii,0,,
291,2022-05-28 16:24,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
292,2022-05-28 16:27,SEVENTEEN,Domino,214893,SEVENTEEN:Domino,0,,
293,2022-05-28 16:32,SEVENTEEN,All My Love,201946,SEVENTEEN:All My Love,1,; [Semicolon],11zGbqR6W7biyOgSm3WGSO
294,2022-05-28 16:33,Sakloma24,September,106666,Sakloma24:September,0,,
295,2022-05-28 16:37,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
296,2022-05-28 16:41,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
297,2022-05-28 16:44,SEVENTEEN,My My,185253,SEVENTEEN:My My,1,Heng:garæ,4rnvC8St4YDHGuQdBEByRz
298,2022-05-28 16:45,SEVENTEEN,Outro. Incompletion,73760,SEVENTEEN:Outro. Incompletion,0,,
299,2022-05-28 16:49,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
300,2022-05-28 16:52,SEVENTEEN,Darl+ing,176546,SEVENTEEN:Darl+ing,1,Darl+ing,6vo0dV9t7PCQZKsLFwVwZ5
301,2022-05-28 16:53,SEVENTEEN,Intro. New World,51669,SEVENTEEN:Intro. New World,0,,
302,2022-05-28 16:56,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
303,2022-05-28 16:59,SEVENTEEN,Domino,214893,SEVENTEEN:Domino,0,,
304,2022-05-28 17:03,SEVENTEEN,Light a Flame,189586,SEVENTEEN:Light a Flame,1,; [Semicolon],2QeqvHnADmf2fN5sowptuO
305,2022-05-28 17:05,Duos On Mars,Free Trees,150857,Duos On Mars:Free Trees,0,,
306,2022-05-28 17:06,SEVENTEEN,HOT,54616,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
307,2022-05-28 17:22,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
308,2022-05-28 17:26,SEVENTEEN,Kidult,192893,SEVENTEEN:Kidult,1,Heng:garæ,23EXCgTa99RN6b3KwtkodK
309,2022-05-28 17:26,SEVENTEEN,Kidult,192893,SEVENTEEN:Kidult,1,Heng:garæ,1kmmKv3L4kGmoPu8aDFOmk
310,2022-05-28 17:28,Dj 113,Midnight Nostalgia,128000,Dj 113:Midnight Nostalgia,0,,
311,2022-05-28 17:31,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
312,2022-05-28 17:35,SEVENTEEN,Domino,214893,SEVENTEEN:Domino,0,,
313,2022-05-28 17:38,SEVENTEEN,Snap Shoot,175826,SEVENTEEN:Snap Shoot,0,,
314,2022-05-28 17:40,Lucavietski,We Are Love,117567,Lucavietski:We Are Love,0,,
315,2022-05-28 17:44,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
316,2022-05-28 17:47,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
317,2022-05-28 18:36,Blac Bamboo,Pepper & Salt,7585,Blac Bamboo:Pepper & Salt,0,,
318,2022-05-28 18:36,SEVENTEEN,Do Re Mi,56183,SEVENTEEN:Do Re Mi,1,; [Semicolon],4wcyQo2iV46LinjXE55RtG
319,2022-05-28 18:40,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
320,2022-05-28 18:44,SEVENTEEN,Domino,214893,SEVENTEEN:Domino,0,,
321,2022-05-28 18:48,SEVENTEEN,Together,244400,SEVENTEEN:Together,1,Heng:garæ,66dUJM4UG2GSYD1DBFtMlX
322,2022-05-28 18:48,SEVENTEEN,Together,244400,SEVENTEEN:Together,1,Heng:garæ,4yLHe4OAlIFnHerGgHNXBm
323,2022-05-28 18:49,Trippy Park,Makin’ Headlines,76000,Trippy Park:Makin’ Headlines,0,,
324,2022-05-28 18:52,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
325,2022-05-28 18:56,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
326,2022-05-28 18:59,SEVENTEEN,Let me hear you say,180213,SEVENTEEN:Let me hear you say,0,,
327,2022-05-28 19:02,Grace Belly,Mrs. Maisel,146816,Grace Belly:Mrs. Maisel,0,,
328,2022-05-28 19:05,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
329,2022-05-28 19:09,SEVENTEEN,Domino,214893,SEVENTEEN:Domino,0,,
330,2022-05-28 19:12,Pink Sweat$,17 (feat. Joshua and DK of SEVENTEEN),160819,Pink Sweat$:17 (feat. Joshua and DK of SEVENTEEN),1,17 (feat. Joshua and DK of SEVENTEEN),5SifNhmUO8iSEoWFQU8kxH
331,2022-05-28 19:14,Hey Aura,Candy Shop,139058,Hey Aura:Candy Shop,0,,
332,2022-05-28 19:17,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
333,2022-05-28 19:21,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
334,2022-05-28 19:25,SEVENTEEN,SWEETEST THING,218906,SEVENTEEN:SWEETEST THING,0,,
335,2022-05-28 19:26,Trippy Park,The Daily News,74096,Trippy Park:The Daily News,0,,
336,2022-05-28 19:30,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
337,2022-05-28 19:33,SEVENTEEN,Domino,214893,SEVENTEEN:Domino,0,,
338,2022-05-28 19:37,SEVENTEEN,9-TEEN,197898,SEVENTEEN:9-TEEN,0,,
339,2022-05-28 19:40,X84,Something To Sing About,164139,X84:Something To Sing About,0,,
340,2022-05-28 19:43,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
341,2022-05-28 19:47,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
342,2022-05-28 19:50,SEVENTEEN,Darl+ing,176546,SEVENTEEN:Darl+ing,1,Darl+ing,6vo0dV9t7PCQZKsLFwVwZ5
343,2022-05-28 19:51,SEVENTEEN,Outro. Incompletion,73760,SEVENTEEN:Outro. Incompletion,0,,
344,2022-05-28 19:55,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
345,2022-05-28 19:58,SEVENTEEN,Intro. New World,51669,SEVENTEEN:Intro. New World,0,,
346,2022-05-28 19:58,SEVENTEEN,Darl+ing,176546,SEVENTEEN:Darl+ing,1,Darl+ing,6vo0dV9t7PCQZKsLFwVwZ5
347,2022-05-28 20:02,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
348,2022-05-28 20:05,SEVENTEEN,Domino,214893,SEVENTEEN:Domino,0,,
349,2022-05-28 20:08,SEVENTEEN,HOT,1160,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
350,2022-05-28 20:08,SEVENTEEN,HOME;RUN,98489,SEVENTEEN:HOME;RUN,1,; [Semicolon],2iW0q5jJJT5HKlIs25AAgv
351,2022-05-28 20:08,relax bass hunter,Safe In This Place,1460,relax bass hunter:Safe In This Place,0,,
352,2022-05-28 20:11,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
353,2022-05-28 20:15,SEVENTEEN,Left & Right,201773,SEVENTEEN:Left & Right,1,Heng:garæ,5QGooKayQPVZMUDc8Qt3Dm
354,2022-05-28 20:15,SEVENTEEN,Left & Right,201773,SEVENTEEN:Left & Right,1,Heng:garæ,66orj0qtDgnU6DlmllAxbq
355,2022-05-28 20:17,Mike Oliver,Crystals,127578,Mike Oliver:Crystals,0,,
356,2022-05-28 20:20,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
357,2022-05-28 20:24,SEVENTEEN,Domino,214893,SEVENTEEN:Domino,0,,
358,2022-05-28 20:28,SEVENTEEN,Fear,175213,SEVENTEEN:Fear,0,,
359,2022-05-28 20:30,Yoga at the Disco,The Careforce,136666,Yoga at the Disco:The Careforce,0,,
360,2022-05-28 20:33,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
361,2022-05-28 20:37,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
362,2022-05-28 20:40,SEVENTEEN,HIT,203493,SEVENTEEN:HIT,1,An Ode,0uIw1c0E2nyFWWwEVzhl30
363,2022-05-28 20:42,Le Phant,Dirty Clouds,124500,Le Phant:Dirty Clouds,0,,
364,2022-05-28 20:46,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
365,2022-05-28 20:50,SEVENTEEN,Domino,181387,SEVENTEEN:Domino,0,,
366,2022-05-29 13:56,SEVENTEEN,DON QUIXOTE,172408,SEVENTEEN:DON QUIXOTE,0,,
367,2022-05-29 14:06,SEVENTEEN,March,109471,SEVENTEEN:March,0,,
368,2022-05-29 14:06,SEVENTEEN,Domino,3975,SEVENTEEN:Domino,0,,
369,2022-05-29 14:13,SEVENTEEN,Shadow,98986,SEVENTEEN:Shadow,0,,
370,2022-05-29 14:16,SEVENTEEN,DON QUIXOTE,172408,SEVENTEEN:DON QUIXOTE,0,,
371,2022-05-29 14:53,SEVENTEEN,March,196231,SEVENTEEN:March,0,,
372,2022-05-29 14:53,SEVENTEEN,Domino,2357,SEVENTEEN:Domino,0,,
373,2022-05-29 15:04,SEVENTEEN,'bout you,1489,SEVENTEEN:'bout you,0,,
374,2022-05-29 15:04,SEVENTEEN,Shadow,212718,SEVENTEEN:Shadow,0,,
375,2022-05-29 15:22,SEVENTEEN,IF you leave me,67950,SEVENTEEN:IF you leave me,0,,
376,2022-05-29 17:14,SEVENTEEN,IF you leave me,212532,SEVENTEEN:IF you leave me,0,,
377,2022-05-29 17:42,SEVENTEEN,Ash,39747,SEVENTEEN:Ash,0,,
378,2022-05-30 01:22,JOY,이별을 배웠어 Always In My Heart,7040,JOY:이별을 배웠어 Always In My Heart,1,이별을 배웠어 Always In My Heart - SM STATION,6xqnXJbPNzsB4nvA2GdNy8
379,2022-05-30 01:48,Justin Bieber,Off My Face,1744,Justin Bieber:Off My Face,0,,
380,2022-05-30 01:51,SEVENTEEN,DON QUIXOTE,172360,SEVENTEEN:DON QUIXOTE,0,,
381,2022-05-30 01:53,Charlie Puth,That's Hilarious,146855,Charlie Puth:That's Hilarious,0,,
382,2022-05-30 01:57,Troye Sivan,Angel Baby,220779,Troye Sivan:Angel Baby,0,,
383,2022-05-30 02:00,SEVENTEEN,Ash,201653,SEVENTEEN:Ash,0,,
384,2022-05-30 02:06,DAY6,Goodbye winter,2208,DAY6:Goodbye winter,1,SUNRISE,6cf0GCjuqAwlfFDrNLlhtw
385,2022-05-30 02:06,Taylor Swift,This Love (Taylor’s Version),85334,Taylor Swift:This Love (Taylor’s Version),1,This Love (Taylor’s Version),4d1CG5ei1E2vGbvmgf5KKv
386,2022-05-30 02:09,SEVENTEEN,'bout you,162426,SEVENTEEN:'bout you,0,,
387,2022-05-30 02:12,The Rose,I.L.Y.,213217,The Rose:I.L.Y.,1,Void,5MkZkFLnUrsMrVKQwqv5zV
388,2022-05-30 02:16,SEVENTEEN,Shadow,212653,SEVENTEEN:Shadow,0,,
389,2022-05-30 02:43,JOY,이별을 배웠어 Always In My Heart,140946,JOY:이별을 배웠어 Always In My Heart,1,이별을 배웠어 Always In My Heart - SM STATION,6xqnXJbPNzsB4nvA2GdNy8
390,2022-05-30 03:19,Red Velvet,WILDSIDE,229520,Red Velvet:WILDSIDE,1,Bloom,4RmEqYXrb89Mlwzm2p6Wyd
391,2022-05-30 03:23,Red Velvet,Would U,203894,Red Velvet:Would U,0,,
392,2022-05-30 03:26,Red Velvet,Automatic,210160,Red Velvet:Automatic,1,Ice Cream Cake - The 1st Mini Album,76DhGlPaJ112MHVs1PJMyX
393,2022-05-30 03:29,Red Velvet,Pose,200680,Red Velvet:Pose,1,Queendom - The 6th Mini Album,6RTF5urAOB5C52nLxeRK5h
394,2022-05-30 03:33,Red Velvet,Peek-A-Boo,189049,Red Velvet:Peek-A-Boo,1,Perfect Velvet - The 2nd Album,42tFTth2jcF7iSo0RBjfJF
395,2022-05-30 03:35,JOY,Happy Birthday To You,174265,JOY:Happy Birthday To You,0,,
396,2022-05-30 03:39,Ellie Goulding,Close To Me - Red Velvet Remix,191123,Ellie Goulding:Close To Me - Red Velvet Remix,1,Close To Me,696Y3Jx3k4Rjsw8gm2q4l4
397,2022-05-30 03:43,Red Velvet,"Eyes Locked, Hands Locked",251030,"Red Velvet:Eyes Locked, Hands Locked",1,‘The ReVe Festival’ Finale,5vdqSjUj9JZsAHdr02Vygk
398,2022-05-30 03:46,Red Velvet,Beg For Me,212346,Red Velvet:Beg For Me,0,,
399,2022-05-30 03:50,Red Velvet,Bing Bing,202454,Red Velvet:Bing Bing,0,,
400,2022-05-30 03:53,Red Velvet,Moonlight Melody,220659,Red Velvet:Moonlight Melody,0,,
401,2022-05-30 03:57,Red Velvet,Perfect 10,209838,Red Velvet:Perfect 10,0,,
402,2022-05-30 04:00,Red Velvet,Mojito,184761,Red Velvet:Mojito,0,,
403,2022-05-30 04:02,Red Velvet - IRENE & SEULGI,Monster,723,Red Velvet - IRENE & SEULGI:Monster,1,Monster - The 1st Mini Album,6c1QaQHdDhtFMfUkhueuXK
404,2022-05-30 04:02,Red Velvet,Cool World,127211,Red Velvet:Cool World,0,,
405,2022-05-30 04:02,Red Velvet,Lucky Girl,1976,Red Velvet:Lucky Girl,0,,
406,2022-05-30 04:02,Red Velvet,Don't U Wait No More,2223,Red Velvet:Don't U Wait No More,0,,
407,2022-05-30 04:03,WENDY,Why Can't You Love Me?,21794,WENDY:Why Can't You Love Me?,0,,
408,2022-05-30 04:06,Red Velvet,Rainbow Halo,208584,Red Velvet:Rainbow Halo,0,,
409,2022-05-30 04:10,Red Velvet,Power Up,202083,Red Velvet:Power Up,0,,
410,2022-05-30 04:14,Red Velvet,Little Little,239838,Red Velvet:Little Little,0,,
411,2022-05-30 04:17,Red Velvet,I Just,188304,Red Velvet:I Just,1,Perfect Velvet - The 2nd Album,7BuFMtIknd3ewai0zhKhqb
412,2022-05-30 04:20,Red Velvet,Better Be,180560,Red Velvet:Better Be,1,Queendom - The 6th Mini Album,5NIjdxrVUW4GGyLIqXUw9K
413,2022-05-30 04:23,Red Velvet,'Cause it's you,180488,Red Velvet:'Cause it's you,0,,
414,2022-05-30 04:26,Red Velvet,Peek-A-Boo - Japanese Version,189172,Red Velvet:Peek-A-Boo - Japanese Version,0,,
415,2022-05-30 04:29,Red Velvet,장미꽃 향기는 바람에 날리고 Rose Scent Breeze,110136,Red Velvet:장미꽃 향기는 바람에 날리고 Rose Scent Breeze,0,,
416,2022-05-30 05:03,Red Velvet,With You,167080,Red Velvet:With You,0,,
417,2022-05-30 06:30,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
418,2022-05-30 06:41,SEVENTEEN,To you,182433,SEVENTEEN:To you,1,SEVENTEEN 9th Mini Album 'Attacca',25osmdhvjltPlN7gI2Javd
419,2022-05-30 06:43,Charlie Puth,That's Hilarious,146855,Charlie Puth:That's Hilarious,0,,
420,2022-05-30 06:46,Justin Bieber,Ghost,153190,Justin Bieber:Ghost,1,,
421,2022-05-30 06:50,SEVENTEEN,March,196186,SEVENTEEN:March,0,,
422,2022-05-30 06:54,SEVENTEEN,HOT,197586,SEVENTEEN:HOT,1,SEVENTEEN 4th Album 'Face the Sun',6I2tqFhk8tq69iursYxuxd
423,2022-05-30 06:57,SEVENTEEN,To you,18141,SEVENTEEN:To you,1,SEVENTEEN 9th Mini Album 'Attacca',25osmdhvjltPlN7gI2Javd
424,2022-05-30 07:01,DAY6,Goodbye winter,1548,DAY6:Goodbye winter,1,SUNRISE,6cf0GCjuqAwlfFDrNLlhtw
425,2022-05-30 07:01,5 Seconds of Summer,Ghost Of You,197411,5 Seconds of Summer:Ghost Of You,0,,
426,2022-05-30 07:05,Pritam,Shayad,247941,Pritam:Shayad,0,,
427,2022-05-30 07:08,DAY6,Afraid,212878,DAY6:Afraid,1,The Book of Us : The Demon,4IIzisEAQJ0pDkvHChn9O4
428,2022-05-30 07:12,SEVENTEEN,Domino,214893,SEVENTEEN:Domino,0,,
